0.3499999, 0, 0, 5.32819, 1.156592, 0, 603.9559, -590.0169, -1.584829, 0.01663505, 0.1455349, 33.10689, 1.763332, 1.518597, 10.96781
1.259999, 1, -0.04757952, 17.44771, 1.213548, -0.2751674730727625114236, 8961.048, -598.0201, -1.584829, 0.01663505, 0.1455349, 127.9369, 1.763332, 1.499461, 11.48684
 
1.269999, 1, -0.03757952, 17.58648, 1.214588, -0.2736657905493006902572, 9112.003, -598.1115, -1.584829, 0.01663505, 0.1455349, 129.0174, 1.763332, 1.499251, 11.49254
 
1.279999, 1, -0.02757952, 17.72543, 1.215692, -0.2713298399572489684428, 9264.339, -598.2028, -1.584829, 0.01663505, 0.1455349, 130.099, 1.763332, 1.499041, 11.49825
 
1.289999, 0.993296, -0.01757952, 17.86452, 1.216796, -0.2681698101655034856856, 9418.06, -598.2943, -1.584829, 0.01663505, 0.1455349, 131.1815, 1.763332, 1.498831, 11.50395
 
1.299999, 0.9796199, -0.007646563, 18.00367, 1.217838, -0.2641998959230392058484, 9573.166, -598.3857, -1.584829, 0.01663505, 0.1455349, 132.2651, 1.763332, 1.49862, 11.50965
 
1.309999, 0.9626592, 0.002149636, 18.14307, 1.219008, -0.2594393428711043928188, 9729.666, -598.4774, -1.584829, 0.01663505, 0.1455349, 133.3497, 1.763332, 1.49841, 11.51536
 
1.319999, 0.9424012, 0.01177623, 18.28247, 1.220051, -0.2539107929405793570528, 9887.556, -598.569, -1.584829, 0.01663505, 0.1455349, 134.4354, 1.763332, 1.4982, 11.52106
 
1.329999, 0.9188555, 0.02120024, 18.42207, 1.221158, -0.247640023098927836608, 10046.84, -598.6608, -1.584829, 0.01663505, 0.1455349, 135.5221, 1.763332, 1.497989, 11.52676
 
1.339999, 0.8920423, 0.03038879, 18.56179, 1.222266, -0.2406554228440997592100, 10207.53, -598.7526, -1.584829, 0.01663505, 0.1455349, 136.6098, 1.763332, 1.497779, 11.53247
 
1.349999, 0.8620033, 0.03930922, 18.70157, 1.22331, -0.2329886908793266886537046034, 10369.62, -598.8444, -1.584829, 0.01663505, 0.1455349, 137.6986, 1.763332, 1.497569, 11.53817
 
1.359999, 0.8287879, 0.04792925, 18.84161, 1.224483, -0.2246718742452427015738953966, 10533.11, -598.9363, -1.584829, 0.01663505, 0.1455349, 138.7885, 1.763332, 1.497359, 11.54388
 
1.369999, 0.792468, 0.05621713, 18.98164, 1.225529, -0.2157412871155997384513046034, 10698.01, -599.0284, -1.584829, 0.01663505, 0.1455349, 139.8793, 1.763332, 1.497148, 11.54958
 
1.379999, 0.7531285, 0.06414181, 19.12186, 1.22664, -0.2062342886763564074428, 10864.31, -599.1205, -1.584829, 0.01663505, 0.1455349, 140.9712, 1.763332, 1.496938, 11.55528
 
1.389999, 0.7108738, 0.0716731, 19.26215, 1.227687, -0.1961910248126461355625046034, 11032.03, -599.2126, -1.584829, 0.01663505, 0.1455349, 142.0641, 1.763332, 1.496728, 11.56099
 
1.399999, 0.6658195, 0.07878184, 19.40268, 1.228862, -0.1856527735061533320953046034, 11201.16, -599.3049, -1.584829, 0.01663505, 0.1455349, 143.1581, 1.763332, 1.496518, 11.56669
 
1.409999, 0.6181094, 0.08544003, 19.54321, 1.229911, -0.1746644702812413301742953966, 11371.71, -599.3972, -1.584829, 0.01663505, 0.1455349, 144.2531, 1.763332, 1.496307, 11.57239
 
1.419999, 0.5678947, 0.09162112, 19.68398, 1.231088, -0.1632716602527158863042953966, 11543.67, -599.4896, -1.584829, 0.01663505, 0.1455349, 145.3491, 1.763332, 1.496097, 11.5781
 
1.429999, 0.5153474, 0.09730007, 19.82469, 1.232073, -0.151521543138028364664, 11717.06, -599.582, -1.584829, 0.01663505, 0.1455349, 146.4461, 1.763332, 1.495887, 11.5838
 
1.439999, 0.4606555, 0.1024535, 19.9657, 1.233251, -0.1394636699320685709768, 11891.86, -599.6746, -1.584829, 0.01663505, 0.1455349, 147.5442, 1.763332, 1.495676, 11.5895
 
1.449999, 0.4040183, 0.1070601, 20.10671, 1.234302, -0.1271468078705778415352, 12068.09, -599.7672, -1.584829, 0.01663505, 0.1455349, 148.6432, 1.763332, 1.495466, 11.59521
 
1.459999, 0.3456618, 0.1111003, 20.24796, 1.235482, -0.1146240784067753662552, 12245.74, -599.8599, -1.584829, 0.01663505, 0.1455349, 149.7433, 1.763332, 1.495256, 11.60091
 
1.469999, 0.2858169, 0.1145569, 20.3892, 1.236534, -0.1019467742225400022852, 12424.82, -599.9526, -1.584829, 0.01663505, 0.1455349, 150.8443, 1.763332, 1.495045, 11.60662
 
