Time,Stage,Stage Time,Mach Number,Angle of Attack,CD,CL,Thrust,Weight,Drag,Lift,CG,CP,Stability Margin,Accel,Accel-V,Accel-H,Velocity,Vel-V,Vel-H,Pitch Attitude,Flight Path Angle,Altitude,Distance
54.0292,S,54.0292,0.1185966,0,1.33,0,0,40.38145,0.318025,0,0,0,0,0.233391124270696,0.233391124270696,0,-120.0291,-120.0291,-22.78251,0,-0.1156044,29818.33,8369.257
54.1292,S,54.1292,0.1185673,0,1.33,0,0,40.38145,0.3180476,0,0,0,0,0.235810058824349,0.235810058824349,0,-120.0055,-120.0055,-22.78251,0,-0.1156044,29806.33,8366.979
54.22919,S,54.22919,0.1185378,0,1.33,0,0,40.38145,0.318069,0,0,0,0,0.238058205728692,0.238058205728692,0,-119.9817,-119.9817,-22.78251,0,-0.1156044,29794.34,8364.7
54.32919,S,54.32919,0.1185081,0,1.33,0,0,40.38145,0.3180892,0,0,0,0,0.24018460698958,0.24018460698958,0,-119.9577,-119.9577,-22.78251,0,-0.1156044,29782.34,8362.422
54.42919,S,54.42919,0.1184781,0,1.33,0,0,40.38145,0.3181083,0,0,0,0,0.24220285229363,0.24220285229363,0,-119.9335,-119.9335,-22.78251,0,-0.1156044,29770.35,8360.144
54.52919,S,54.52919,0.118448,0,1.33,0,0,40.38145,0.3181263,0,0,0,0,0.244099633337221,0.244099633337221,0,-119.9091,-119.9091,-22.78251,0,-0.1156044,29758.36,8357.865
54.62919,S,54.62919,0.1184177,0,1.33,0,0,40.38145,0.3181432,0,0,0,0,0.24589145335031,0.24589145335031,0,-119.8845,-119.8845,-22.78251,0,-0.1156044,29746.37,8355.587
54.72919,S,54.72919,0.1183873,0,1.33,0,0,40.38145,0.3181589,0,0,0,0,0.247562086127658,0.247562086127658,0,-119.8597,-119.8597,-22.78251,0,-0.1156044,29734.38,8353.309
54.82919,S,54.82919,0.1183567,0,1.33,0,0,40.38145,0.3181741,0,0,0,0,0.249127583898826,0.249127583898826,0,-119.8348,-119.8348,-22.78251,0,-0.1156044,29722.4,8351.03
54.92918,S,54.92918,0.1183259,0,1.33,0,0,40.38145,0.318188,0,0,0,0,0.250617186694619,0.250617186694619,0,-119.8097,-119.8097,-22.78251,0,-0.1156044,29710.42,8348.752
55.02918,S,55.02918,0.118295,0,1.33,0,0,40.38145,0.3182014,0,0,0,0,0.251993454802509,0.251993454802509,0,-119.7845,-119.7845,-22.78251,0,-0.1156044,29698.44,8346.474
55.12918,S,55.12918,0.118264,0,1.33,0,0,40.38145,0.3182142,0,0,0,0,0.253318349830458,0.253318349830458,0,-119.7592,-119.7592,-22.78251,0,-0.1156044,29686.46,8344.195
55.22918,S,55.22918,0.1182329,0,1.33,0,0,40.38145,0.3182259,0,0,0,0,0.254579950622642,0.254579950622642,0,-119.7337,-119.7337,-22.78251,0,-0.1156044,29674.49,8341.917
55.32918,S,55.32918,0.1182017,0,1.33,0,0,40.38145,0.3182369,0,0,0,0,0.255715291294663,0.255715291294663,0,-119.7081,-119.7081,-22.78251,0,-0.1156044,29662.52,8339.639
55.42918,S,55.42918,0.1181703,0,1.33,0,0,40.38145,0.3182473,0,0,0,0,0.256794867054943,0.256794867054943,0,-119.6824,-119.6824,-22.78251,0,-0.1156044,29650.55,8337.36
55.52917,S,55.52917,0.1181389,0,1.33,0,0,40.38145,0.3182571,0,0,0,0,0.257815245632564,0.257815245632564,0,-119.6566,-119.6566,-22.78251,0,-0.1156044,29638.58,8335.082
55.62917,S,55.62917,0.1181073,0,1.33,0,0,40.38145,0.3182664,0,0,0,0,0.258779772649248,0.258779772649248,0,-119.6307,-119.6307,-22.78251,0,-0.1156044,29626.62,8332.804
55.72917,S,55.72917,0.1180757,0,1.33,0,0,40.38145,0.3182749,0,0,0,0,0.259668072314312,0.259668072314312,0,-119.6047,-119.6047,-22.78251,0,-0.1156044,29614.66,8330.525
55.82917,S,55.82917,0.1180441,0,1.33,0,0,40.38145,0.3182834,0,0,0,0,0.260496634369368,0.260496634369368,0,-119.5787,-119.5787,-22.78251,0,-0.1156044,29602.7,8328.247
55.92917,S,55.92917,0.1180124,0,1.33,0,0,40.38145,0.3182914,0,0,0,0,0.261327555135921,0.261327555135921,0,-119.5526,-119.5526,-22.78251,0,-0.1156044,29590.75,8325.969
56.02917,S,56.02917,0.1179805,0,1.33,0,0,40.38145,0.3182986,0,0,0,0,0.262082175986258,0.262082175986258,0,-119.5264,-119.5264,-22.78251,0,-0.1156044,29578.79,8323.69
56.12917,S,56.12917,0.1179486,0,1.33,0,0,40.38145,0.3183054,0,0,0,0,0.26279346820268,0.26279346820268,0,-119.5001,-119.5001,-22.78251,0,-0.1156044,29566.85,8321.412
56.22916,S,56.22916,0.1179167,0,1.33,0,0,40.38145,0.3183119,0,0,0,0,0.263419938745116,0.263419938745116,0,-119.4738,-119.4738,-22.78251,0,-0.1156044,29554.9,8319.134
56.32916,S,56.32916,0.1178848,0,1.33,0,0,40.38145,0.3183179,0,0,0,0,0.264052915575739,0.264052915575739,0,-119.4474,-119.4474,-22.78251,0,-0.1156044,29542.95,8316.855
56.42916,S,56.42916,0.1178527,0,1.33,0,0,40.38145,0.3183234,0,0,0,0,0.264630600383178,0.264630600383178,0,-119.4209,-119.4209,-22.78251,0,-0.1156044,29531.01,8314.577
56.52916,S,56.52916,0.1178206,0,1.33,0,0,40.38145,0.3183287,0,0,0,0,0.265131435252933,0.265131435252933,0,-119.3944,-119.3944,-22.78251,0,-0.1156044,29519.07,8312.299
56.62916,S,56.62916,0.1177884,0,1.33,0,0,40.38145,0.3183334,0,0,0,0,0.265630272954617,0.265630272954617,0,-119.3678,-119.3678,-22.78251,0,-0.1156044,29507.13,8310.021
56.72916,S,56.72916,0.1177562,0,1.33,0,0,40.38145,0.3183381,0,0,0,0,0.266069504107428,0.266069504107428,0,-119.3412,-119.3412,-22.78251,0,-0.1156044,29495.2,8307.742
56.82915,S,56.82915,0.1177241,0,1.33,0,0,40.38145,0.3183425,0,0,0,0,0.266494062428336,0.266494062428336,0,-119.3146,-119.3146,-22.78251,0,-0.1156044,29483.27,8305.464
56.92915,S,56.92915,0.1176918,0,1.33,0,0,40.38145,0.3183464,0,0,0,0,0.266908972295603,0.266908972295603,0,-119.2879,-119.2879,-22.78251,0,-0.1156044,29471.34,8303.186
57.02915,S,57.02915,0.1176596,0,1.33,0,0,40.38145,0.3183503,0,0,0,0,0.267268024299234,0.267268024299234,0,-119.2612,-119.2612,-22.78251,0,-0.1156044,29459.41,8300.907
57.12915,S,57.12915,0.1176272,0,1.33,0,0,40.38145,0.3183536,0,0,0,0,0.267625025447266,0.267625025447266,0,-119.2344,-119.2344,-22.78251,0,-0.1156044,29447.49,8298.629
57.22915,S,57.22915,0.1175949,0,1.33,0,0,40.38145,0.3183567,0,0,0,0,0.26790546481832,0.26790546481832,0,-119.2076,-119.2076,-22.78251,0,-0.1156044,29435.57,8296.351
57.32915,S,57.32915,0.1175625,0,1.33,0,0,40.38145,0.3183598,0,0,0,0,0.268183836783287,0.268183836783287,0,-119.1808,-119.1808,-22.78251,0,-0.1156044,29423.65,8294.072
57.42915,S,57.42915,0.1175302,0,1.33,0,0,40.38145,0.3183627,0,0,0,0,0.268452510778815,0.268452510778815,0,-119.154,-119.154,-22.78251,0,-0.1156044,29411.74,8291.794
57.52914,S,57.52914,0.1174978,0,1.33,0,0,40.38145,0.318365,0,0,0,0,0.268710712322353,0.268710712322353,0,-119.1271,-119.1271,-22.78251,0,-0.1156044,29399.82,8289.516
57.62914,S,57.62914,0.1174653,0,1.33,0,0,40.38145,0.3183674,0,0,0,0,0.268917509465702,0.268917509465702,0,-119.1002,-119.1002,-22.78251,0,-0.1156044,29387.91,8287.237
57.72914,S,57.72914,0.1174329,0,1.33,0,0,40.38145,0.3183697,0,0,0,0,0.269105797998037,0.269105797998037,0,-119.0733,-119.0733,-22.78251,0,-0.1156044,29376.01,8284.959
57.82914,S,57.82914,0.1174005,0,1.33,0,0,40.38145,0.3183717,0,0,0,0,0.269283604201455,0.269283604201455,0,-119.0464,-119.0464,-22.78251,0,-0.1156044,29364.1,8282.681
57.92914,S,57.92914,0.1173681,0,1.33,0,0,40.38145,0.3183738,0,0,0,0,0.269464277762772,0.269464277762772,0,-119.0195,-119.0195,-22.78251,0,-0.1156044,29352.2,8280.402
58.02914,S,58.02914,0.1173356,0,1.33,0,0,40.38145,0.3183752,0,0,0,0,0.269630278619893,0.269630278619893,0,-118.9925,-118.9925,-22.78251,0,-0.1156044,29340.3,8278.124
58.12914,S,58.12914,0.1173031,0,1.33,0,0,40.38145,0.3183766,0,0,0,0,0.269732190066669,0.269732190066669,0,-118.9655,-118.9655,-22.78251,0,-0.1156044,29328.4,8275.846
58.22913,S,58.22913,0.1172706,0,1.33,0,0,40.38145,0.3183779,0,0,0,0,0.269836176419567,0.269836176419567,0,-118.9385,-118.9385,-22.78251,0,-0.1156044,29316.51,8273.567
58.32913,S,58.32913,0.1172381,0,1.33,0,0,40.38145,0.318379,0,0,0,0,0.269913670595358,0.269913670595358,0,-118.9115,-118.9115,-22.78251,0,-0.1156044,29304.62,8271.289
58.42913,S,58.42913,0.1172056,0,1.33,0,0,40.38145,0.3183801,0,0,0,0,0.26999324503015,0.26999324503015,0,-118.8845,-118.8845,-22.78251,0,-0.1156044,29292.73,8269.011
58.52913,S,58.52913,0.1171732,0,1.33,0,0,40.38145,0.3183811,0,0,0,0,0.270063081133458,0.270063081133458,0,-118.8575,-118.8575,-22.78251,0,-0.1156044,29280.84,8266.732
58.62913,S,58.62913,0.1171407,0,1.33,0,0,40.38145,0.3183821,0,0,0,0,0.270134987651701,0.270134987651701,0,-118.8305,-118.8305,-22.78251,0,-0.1156044,29268.96,8264.454
58.72913,S,58.72913,0.1171082,0,1.33,0,0,40.38145,0.3183829,0,0,0,0,0.27018461408236,0.27018461408236,0,-118.8035,-118.8035,-22.78251,0,-0.1156044,29257.08,8262.176
58.82912,S,58.82912,0.1170757,0,1.33,0,0,40.38145,0.3183837,0,0,0,0,0.2702283211203,0.2702283211203,0,-118.7765,-118.7765,-22.78251,0,-0.1156044,29245.2,8259.897
58.92912,S,58.92912,0.1170433,0,1.33,0,0,40.38145,0.3183844,0,0,0,0,0.270269922347566,0.270269922347566,0,-118.7495,-118.7495,-22.78251,0,-0.1156044,29233.33,8257.619
59.02912,S,59.02912,0.1170108,0,1.33,0,0,40.38145,0.318385,0,0,0,0,0.270289268621205,0.270289268621205,0,-118.7225,-118.7225,-22.78251,0,-0.1156044,29221.46,8255.341
59.12912,S,59.12912,0.1169784,0,1.33,0,0,40.38145,0.3183855,0,0,0,0,0.270310689226797,0.270310689226797,0,-118.6955,-118.6955,-22.78251,0,-0.1156044,29209.59,8253.062
59.22912,S,59.22912,0.116946,0,1.33,0,0,40.38145,0.318386,0,0,0,0,0.270322378883343,0.270322378883343,0,-118.6685,-118.6685,-22.78251,0,-0.1156044,29197.72,8250.784
59.32912,S,59.32912,0.1169135,0,1.33,0,0,40.38145,0.3183863,0,0,0,0,0.270331965877908,0.270331965877908,0,-118.6415,-118.6415,-22.78251,0,-0.1156044,29185.86,8248.506
59.42912,S,59.42912,0.1168811,0,1.33,0,0,40.38145,0.3183866,0,0,0,0,0.270323489127556,0.270323489127556,0,-118.6145,-118.6145,-22.78251,0,-0.1156044,29173.99,8246.228
59.52911,S,59.52911,0.1168486,0,1.33,0,0,40.38145,0.3183869,0,0,0,0,0.270321241882783,0.270321241882783,0,-118.5875,-118.5875,-22.78251,0,-0.1156044,29162.13,8243.949
59.62911,S,59.62911,0.1168162,0,1.33,0,0,40.38145,0.318387,0,0,0,0,0.270300936271859,0.270300936271859,0,-118.5605,-118.5605,-22.78251,0,-0.1156044,29150.28,8241.671
59.72911,S,59.72911,0.1167838,0,1.33,0,0,40.38145,0.318387,0,0,0,0,0.270266052354621,0.270266052354621,0,-118.5335,-118.5335,-22.78251,0,-0.1156044,29138.43,8239.393
59.82911,S,59.82911,0.1167514,0,1.33,0,0,40.38145,0.3183869,0,0,0,0,0.270221449823893,0.270221449823893,0,-118.5065,-118.5065,-22.78251,0,-0.1156044,29126.57,8237.114
59.92911,S,59.92911,0.116719,0,1.33,0,0,40.38145,0.3183869,0,0,0,0,0.270191380247503,0.270191380247503,0,-118.4795,-118.4795,-22.78251,0,-0.1156044,29114.73,8234.836
60.02911,S,60.02911,0.1166866,0,1.33,0,0,40.38145,0.3183866,0,0,0,0,0.270126651168859,0.270126651168859,0,-118.4525,-118.4525,-22.78251,0,-0.1156044,29102.88,8232.558
60.1291,S,60.1291,0.1166542,0,1.33,0,0,40.38145,0.3183864,0,0,0,0,0.270072293251907,0.270072293251907,0,-118.4255,-118.4255,-22.78251,0,-0.1156044,29091.04,8230.279
60.2291,S,60.2291,0.1166218,0,1.33,0,0,40.38145,0.318386,0,0,0,0,0.269999908281342,0.269999908281342,0,-118.3985,-118.3985,-22.78251,0,-0.1156044,29079.2,8228.001
60.3291,S,60.3291,0.1165894,0,1.33,0,0,40.38145,0.3183855,0,0,0,0,0.26992128416461,0.26992128416461,0,-118.3715,-118.3715,-22.78251,0,-0.1156044,29067.36,8225.723
60.4291,S,60.4291,0.116557,0,1.33,0,0,40.38145,0.318385,0,0,0,0,0.269837088805424,0.269837088805424,0,-118.3445,-118.3445,-22.78251,0,-0.1156044,29055.53,8223.444
60.5291,S,60.5291,0.1165246,0,1.33,0,0,40.38145,0.3183843,0,0,0,0,0.269734222521038,0.269734222521038,0,-118.3175,-118.3175,-22.78251,0,-0.1156044,29043.7,8221.166
60.6291,S,60.6291,0.1164922,0,1.33,0,0,40.38145,0.3183836,0,0,0,0,0.26962993296204,0.26962993296204,0,-118.2905,-118.2905,-22.78251,0,-0.1156044,29031.87,8218.888
60.7291,S,60.7291,0.1164599,0,1.33,0,0,40.38145,0.3183829,0,0,0,0,0.269519415049366,0.269519415049366,0,-118.2635,-118.2635,-22.78251,0,-0.1156044,29020.04,8216.609
60.82909,S,60.82909,0.1164276,0,1.33,0,0,40.38145,0.3183827,0,0,0,0,0.269403321563964,0.269403321563964,0,-118.2366,-118.2366,-22.78251,0,-0.1156044,29008.22,8214.331
60.92909,S,60.92909,0.1163953,0,1.33,0,0,40.38145,0.3183822,0,0,0,0,0.269327449310175,0.269327449310175,0,-118.2097,-118.2097,-22.78251,0,-0.1156044,28996.4,8212.053
61.02909,S,61.02909,0.1163631,0,1.33,0,0,40.38145,0.3183817,0,0,0,0,0.269241892794092,0.269241892794092,0,-118.1828,-118.1828,-22.78251,0,-0.1156044,28984.58,8209.774
61.12909,S,61.12909,0.1163308,0,1.33,0,0,40.38145,0.3183812,0,0,0,0,0.269158413467856,0.269158413467856,0,-118.1559,-118.1559,-22.78251,0,-0.1156044,28972.76,8207.496
61.22909,S,61.22909,0.1162986,0,1.33,0,0,40.38145,0.3183805,0,0,0,0,0.269061112678685,0.269061112678685,0,-118.129,-118.129,-22.78251,0,-0.1156044,28960.95,8205.218
61.32909,S,61.32909,0.1162663,0,1.33,0,0,40.38145,0.3183798,0,0,0,0,0.268953494998485,0.268953494998485,0,-118.1021,-118.1021,-22.78251,0,-0.1156044,28949.14,8202.939
61.42908,S,61.42908,0.1162341,0,1.33,0,0,40.38145,0.318379,0,0,0,0,0.268836196241224,0.268836196241224,0,-118.0752,-118.0752,-22.78251,0,-0.1156044,28937.33,8200.661
61.52908,S,61.52908,0.1162019,0,1.33,0,0,40.38145,0.3183781,0,0,0,0,0.268716844721084,0.268716844721084,0,-118.0483,-118.0483,-22.78251,0,-0.1156044,28925.53,8198.383
61.62908,S,61.62908,0.1161696,0,1.33,0,0,40.38145,0.3183771,0,0,0,0,0.268579562478735,0.268579562478735,0,-118.0214,-118.0214,-22.78251,0,-0.1156044,28913.72,8196.104
61.72908,S,61.72908,0.1161375,0,1.33,0,0,40.38145,0.3183767,0,0,0,0,0.268452598430059,0.268452598430059,0,-117.9946,-117.9946,-22.78251,0,-0.1156044,28901.93,8193.826
61.82908,S,61.82908,0.1161054,0,1.33,0,0,40.38145,0.318376,0,0,0,0,0.268346058216835,0.268346058216835,0,-117.9678,-117.9678,-22.78251,0,-0.1156044,28890.13,8191.548
61.92908,S,61.92908,0.1160733,0,1.33,0,0,40.38145,0.3183753,0,0,0,0,0.268249858707044,0.268249858707044,0,-117.941,-117.941,-22.78251,0,-0.1156044,28878.33,8189.27
62.02908,S,62.02908,0.1160412,0,1.33,0,0,40.38145,0.3183747,0,0,0,0,0.268148120080461,0.268148120080461,0,-117.9142,-117.9142,-22.78251,0,-0.1156044,28866.54,8186.991
62.12907,S,62.12907,0.116009,0,1.33,0,0,40.38145,0.3183738,0,0,0,0,0.268027893140356,0.268027893140356,0,-117.8874,-117.8874,-22.78251,0,-0.1156044,28854.75,8184.713
62.22907,S,62.22907,0.1159769,0,1.33,0,0,40.38145,0.3183729,0,0,0,0,0.267905947102506,0.267905947102506,0,-117.8606,-117.8606,-22.78251,0,-0.1156044,28842.97,8182.435
62.32907,S,62.32907,0.1159448,0,1.33,0,0,40.38145,0.3183718,0,0,0,0,0.267762018020775,0.267762018020775,0,-117.8338,-117.8338,-22.78251,0,-0.1156044,28831.19,8180.156
62.42907,S,62.42907,0.1159128,0,1.33,0,0,40.38145,0.3183707,0,0,0,0,0.267620186121086,0.267620186121086,0,-117.807,-117.807,-22.78251,0,-0.1156044,28819.4,8177.878
62.52907,S,62.52907,0.1158808,0,1.33,0,0,40.38145,0.3183702,0,0,0,0,0.267476922228106,0.267476922228106,0,-117.7803,-117.7803,-22.78251,0,-0.1156044,28807.63,8175.6
62.62907,S,62.62907,0.1158488,0,1.33,0,0,40.38145,0.3183694,0,0,0,0,0.267366039696427,0.267366039696427,0,-117.7536,-117.7536,-22.78251,0,-0.1156044,28795.85,8173.321
62.72906,S,62.72906,0.1158168,0,1.33,0,0,40.38145,0.3183687,0,0,0,0,0.26725785455637,0.26725785455637,0,-117.7269,-117.7269,-22.78251,0,-0.1156044,28784.08,8171.043
62.82906,S,62.82906,0.1157848,0,1.33,0,0,40.38145,0.3183678,0,0,0,0,0.267135370457211,0.267135370457211,0,-117.7002,-117.7002,-22.78251,0,-0.1156044,28772.31,8168.765
62.92906,S,62.92906,0.1157528,0,1.33,0,0,40.38145,0.3183669,0,0,0,0,0.267007371504228,0.267007371504228,0,-117.6735,-117.6735,-22.78251,0,-0.1156044,28760.54,8166.486
63.02906,S,63.02906,0.1157209,0,1.33,0,0,40.38145,0.3183659,0,0,0,0,0.266877382834011,0.266877382834011,0,-117.6468,-117.6468,-22.78251,0,-0.1156044,28748.78,8164.208
63.12906,S,63.12906,0.1156889,0,1.33,0,0,40.38145,0.3183648,0,0,0,0,0.266729301452955,0.266729301452955,0,-117.6201,-117.6201,-22.78251,0,-0.1156044,28737.01,8161.93
63.22906,S,63.22906,0.115657,0,1.33,0,0,40.38145,0.3183637,0,0,0,0,0.266583891608832,0.266583891608832,0,-117.5934,-117.5934,-22.78251,0,-0.1156044,28725.25,8159.651
63.32906,S,63.32906,0.1156251,0,1.33,0,0,40.38145,0.318363,0,0,0,0,0.266424212758174,0.266424212758174,0,-117.5668,-117.5668,-22.78251,0,-0.1156044,28713.5,8157.373
63.42905,S,63.42905,0.1155933,0,1.33,0,0,40.38145,0.3183621,0,0,0,0,0.266301771243128,0.266301771243128,0,-117.5402,-117.5402,-22.78251,0,-0.1156044,28701.74,8155.095
63.52905,S,63.52905,0.1155614,0,1.33,0,0,40.38145,0.3183613,0,0,0,0,0.26618964274936,0.26618964274936,0,-117.5136,-117.5136,-22.78251,0,-0.1156044,28689.99,8152.816
63.62905,S,63.62905,0.1155296,0,1.33,0,0,40.38145,0.3183603,0,0,0,0,0.266055661321879,0.266055661321879,0,-117.487,-117.487,-22.78251,0,-0.1156044,28678.24,8150.538
63.72905,S,63.72905,0.1154977,0,1.33,0,0,40.38145,0.3183593,0,0,0,0,0.265915641170189,0.265915641170189,0,-117.4604,-117.4604,-22.78251,0,-0.1156044,28666.5,8148.26
63.82905,S,63.82905,0.1154659,0,1.33,0,0,40.38145,0.3183581,0,0,0,0,0.265761957370856,0.265761957370856,0,-117.4338,-117.4338,-22.78251,0,-0.1156044,28654.75,8145.981
63.92905,S,63.92905,0.1154341,0,1.33,0,0,40.38145,0.318357,0,0,0,0,0.265618567481368,0.265618567481368,0,-117.4072,-117.4072,-22.78251,0,-0.1156044,28643.01,8143.703
64.02905,S,64.02905,0.1154024,0,1.33,0,0,40.38145,0.3183562,0,0,0,0,0.265457164646556,0.265457164646556,0,-117.3807,-117.3807,-22.78251,0,-0.1156044,28631.28,8141.425
64.12904,S,64.12904,0.1153706,0,1.33,0,0,40.38145,0.3183553,0,0,0,0,0.26532906566981,0.26532906566981,0,-117.3542,-117.3542,-22.78251,0,-0.1156044,28619.54,8139.146
64.22904,S,64.22904,0.1153389,0,1.33,0,0,40.38145,0.3183544,0,0,0,0,0.265211276401573,0.265211276401573,0,-117.3277,-117.3277,-22.78251,0,-0.1156044,28607.81,8136.868
64.32904,S,64.32904,0.1153072,0,1.33,0,0,40.38145,0.3183535,0,0,0,0,0.265075782039979,0.265075782039979,0,-117.3012,-117.3012,-22.78251,0,-0.1156044,28596.08,8134.59
64.42904,S,64.42904,0.1152755,0,1.33,0,0,40.38145,0.3183523,0,0,0,0,0.264934293654086,0.264934293654086,0,-117.2747,-117.2747,-22.78251,0,-0.1156044,28584.35,8132.312
64.52904,S,64.52904,0.1152438,0,1.33,0,0,40.38145,0.3183513,0,0,0,0,0.264791140733422,0.264791140733422,0,-117.2482,-117.2482,-22.78251,0,-0.1156044,28572.62,8130.033
64.62904,S,64.62904,0.1152121,0,1.33,0,0,40.38145,0.3183501,0,0,0,0,0.264638433953813,0.264638433953813,0,-117.2217,-117.2217,-22.78251,0,-0.1156044,28560.9,8127.755
64.72903,S,64.72903,0.1151805,0,1.33,0,0,40.38145,0.3183493,0,0,0,0,0.264475669247581,0.264475669247581,0,-117.1953,-117.1953,-22.78251,0,-0.1156044,28549.18,8125.477
64.82903,S,64.82903,0.1151489,0,1.33,0,0,40.38145,0.3183485,0,0,0,0,0.264354493431014,0.264354493431014,0,-117.1689,-117.1689,-22.78251,0,-0.1156044,28537.47,8123.198
64.92903,S,64.92903,0.1151174,0,1.33,0,0,40.38145,0.3183475,0,0,0,0,0.264223300427176,0.264223300427176,0,-117.1425,-117.1425,-22.78251,0,-0.1156044,28525.75,8120.92
65.02903,S,65.02903,0.1150858,0,1.33,0,0,40.38145,0.3183466,0,0,0,0,0.264094774254559,0.264094774254559,0,-117.1161,-117.1161,-22.78251,0,-0.1156044,28514.04,8118.642
65.12903,S,65.12903,0.1150542,0,1.33,0,0,40.38145,0.3183455,0,0,0,0,0.263956232394939,0.263956232394939,0,-117.0897,-117.0897,-22.78251,0,-0.1156044,28502.33,8116.363
65.22903,S,65.22903,0.1150226,0,1.33,0,0,40.38145,0.3183444,0,0,0,0,0.263807927096572,0.263807927096572,0,-117.0633,-117.0633,-22.78251,0,-0.1156044,28490.62,8114.085
65.32903,S,65.32903,0.1149911,0,1.33,0,0,40.38145,0.3183432,0,0,0,0,0.263650103288207,0.263650103288207,0,-117.0369,-117.0369,-22.78251,0,-0.1156044,28478.92,8111.807
65.42902,S,65.42902,0.1149596,0,1.33,0,0,40.38145,0.3183424,0,0,0,0,0.263482282521849,0.263482282521849,0,-117.0106,-117.0106,-22.78251,0,-0.1156044,28467.22,8109.528
65.52902,S,65.52902,0.1149282,0,1.33,0,0,40.38145,0.3183415,0,0,0,0,0.263364050872234,0.263364050872234,0,-116.9843,-116.9843,-22.78251,0,-0.1156044,28455.52,8107.25
65.62902,S,65.62902,0.1148967,0,1.33,0,0,40.38145,0.3183406,0,0,0,0,0.263236329315653,0.263236329315653,0,-116.958,-116.958,-22.78251,0,-0.1156044,28443.83,8104.972
65.72902,S,65.72902,0.1148653,0,1.33,0,0,40.38145,0.3183396,0,0,0,0,0.26309865032308,0.26309865032308,0,-116.9317,-116.9317,-22.78251,0,-0.1156044,28432.13,8102.693
65.82902,S,65.82902,0.1148338,0,1.33,0,0,40.38145,0.3183386,0,0,0,0,0.262963624846613,0.262963624846613,0,-116.9054,-116.9054,-22.78251,0,-0.1156044,28420.44,8100.415
65.92902,S,65.92902,0.1148024,0,1.33,0,0,40.38145,0.3183374,0,0,0,0,0.262814599137492,0.262814599137492,0,-116.8791,-116.8791,-22.78251,0,-0.1156044,28408.75,8098.137
66.02901,S,66.02901,0.1147709,0,1.33,0,0,40.38145,0.3183361,0,0,0,0,0.26265585872369,0.26265585872369,0,-116.8528,-116.8528,-22.78251,0,-0.1156044,28397.07,8095.858
66.12901,S,66.12901,0.1147396,0,1.33,0,0,40.38145,0.3183354,0,0,0,0,0.262483593291044,0.262483593291044,0,-116.8266,-116.8266,-22.78251,0,-0.1156044,28385.38,8093.58
66.22901,S,66.22901,0.1147083,0,1.33,0,0,40.38145,0.3183346,0,0,0,0,0.262372926660724,0.262372926660724,0,-116.8004,-116.8004,-22.78251,0,-0.1156044,28373.71,8091.302
66.32901,S,66.32901,0.114677,0,1.33,0,0,40.38145,0.3183335,0,0,0,0,0.262232609291175,0.262232609291175,0,-116.7742,-116.7742,-22.78251,0,-0.1156044,28362.03,8089.023
66.42901,S,66.42901,0.1146457,0,1.33,0,0,40.38145,0.3183326,0,0,0,0,0.262102578328701,0.262102578328701,0,-116.748,-116.748,-22.78251,0,-0.1156044,28350.35,8086.745
66.52901,S,66.52901,0.1146143,0,1.33,0,0,40.38145,0.3183315,0,0,0,0,0.261966901504834,0.261966901504834,0,-116.7218,-116.7218,-22.78251,0,-0.1156044,28338.68,8084.467
66.62901,S,66.62901,0.114583,0,1.33,0,0,40.38145,0.3183303,0,0,0,0,0.261809668282083,0.261809668282083,0,-116.6956,-116.6956,-22.78251,0,-0.1156044,28327.01,8082.188
66.729,S,66.729,0.1145517,0,1.33,0,0,40.38145,0.3183291,0,0,0,0,0.26165464238025,0.26165464238025,0,-116.6694,-116.6694,-22.78251,0,-0.1156044,28315.35,8079.91
66.829,S,66.829,0.1145205,0,1.33,0,0,40.38145,0.3183282,0,0,0,0,0.261477862754617,0.261477862754617,0,-116.6433,-116.6433,-22.78251,0,-0.1156044,28303.68,8077.632
66.929,S,66.929,0.1144893,0,1.33,0,0,40.38145,0.3183275,0,0,0,0,0.261363203911763,0.261363203911763,0,-116.6172,-116.6172,-22.78251,0,-0.1156044,28292.02,8075.354
67.029,S,67.029,0.1144581,0,1.33,0,0,40.38145,0.3183265,0,0,0,0,0.261234667174065,0.261234667174065,0,-116.5911,-116.5911,-22.78251,0,-0.1156044,28280.36,8073.075
67.129,S,67.129,0.114427,0,1.33,0,0,40.38145,0.3183255,0,0,0,0,0.261104543231475,0.261104543231475,0,-116.565,-116.565,-22.78251,0,-0.1156044,28268.71,8070.797
67.229,S,67.229,0.1143958,0,1.33,0,0,40.38145,0.3183243,0,0,0,0,0.260948907087219,0.260948907087219,0,-116.5389,-116.5389,-22.78251,0,-0.1156044,28257.05,8068.519
67.32899,S,67.32899,0.1143646,0,1.33,0,0,40.38145,0.3183233,0,0,0,0,0.260807560366374,0.260807560366374,0,-116.5128,-116.5128,-22.78251,0,-0.1156044,28245.4,8066.24
67.42899,S,67.42899,0.1143334,0,1.33,0,0,40.38145,0.318322,0,0,0,0,0.260644730854636,0.260644730854636,0,-116.4867,-116.4867,-22.78251,0,-0.1156044,28233.75,8063.962
67.52899,S,67.52899,0.1143024,0,1.33,0,0,40.38145,0.3183211,0,0,0,0,0.260476093797045,0.260476093797045,0,-116.4607,-116.4607,-22.78251,0,-0.1156044,28222.11,8061.684
