Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.119999,S,1.119999,0.8001546,0.3259081,0.2840843,0.04185903,1569.969,53.5713,43.89923,6.595577,59.68547,69.88274,1.778078,884.799652459358,870.2946,159.5548,913.521957225946,898.2365,143.6313,79.82989,80.91511,492.4886,65.89158
1.129999,S,1.129999,0.8080049,0.3835439,0.2842319,0.05216445,1569.905,53.50033,44.77404,8.377342,59.67284,69.88274,1.78028,885.427354728851,871.2938,157.5713,922.376208973337,906.9495,145.207,79.88988,80.90386,501.5581,67.33577
1.139999,S,1.139999,0.8158616,0.4342798,0.2843894,0.06138889,1569.842,53.42936,45.65978,10.04648,59.66021,69.88274,1.782483,886.055545914645,872.2619,155.7357,931.236570628579,915.6721,146.7644,79.94413,80.89406,510.7148,68.79562
1.149999,S,1.149999,0.8237243,0.4782395,0.2845495,0.06950875,1569.779,53.35839,46.55534,11.58997,59.64758,69.88274,1.784685,886.684182991193,873.1976,154.061,940.103118426472,924.4041,148.305,79.99266,80.88553,519.9588,70.27097
1.159999,S,1.159999,0.8315932,0.5155673,0.2847064,0.0765439,1569.717,53.28743,47.45986,13.00167,59.63494,69.88274,1.786887,887.312990738364,874.1009,152.5515,948.975779634304,933.1451,149.8305,80.03547,80.87816,529.2902,71.76165
1.169999,S,1.169999,0.8394683,0.5463822,0.2848553,0.08251747,1569.654,53.21647,48.37246,14.27607,59.62232,69.88274,1.789089,887.941905638787,874.972,151.2112,957.854566072586,941.8948,151.3426,80.07254,80.8718,538.7092,73.26752
1.179999,S,1.179999,0.8473495,0.5708089,0.2849922,0.0874486,1569.592,53.14552,49.29242,15.40706,59.60969,69.88274,1.791291,888.570415831238,875.8105,150.0445,966.739497720009,950.6529,152.843,80.10388,80.86633,548.2157,74.78844
1.189999,S,1.189999,0.8552369,0.5889787,0.2851141,0.09135725,1569.53,53.07456,50.21909,16.38872,59.59706,69.88274,1.793494,889.198681346975,876.6166,149.0558,975.630630150648,959.4191,154.3336,80.1295,80.8616,557.8099,76.32433
1.199999,S,1.199999,0.8631306,0.6010068,0.2852187,0.09426457,1569.468,53.00362,51.15195,17.21543,59.58443,69.88274,1.795696,889.826062788284,877.3897,148.2489,984.527979467576,968.1931,155.8161,80.14938,80.8575,567.4918,77.87508
1.209999,S,1.209999,0.8710306,0.6070172,0.2853043,0.09618895,1569.406,52.93267,52.09052,17.88114,59.5718,69.88274,1.797898,890.452547238044,878.1296,147.6284,993.431403045166,976.9744,157.2924,80.16354,80.8539,577.2615,79.44062
1.219999,S,1.219999,0.8789367,0.6071264,0.2853701,0.09715029,1569.344,52.86173,53.03449,18.38016,59.55917,69.88274,1.8001,891.078127992209,878.8361,147.1983,1002.34104951211,985.7628,158.7644,80.17195,80.85066,587.1191,81.0209
1.229999,S,1.229999,0.8868492,0.6014553,0.2854159,0.09716732,1569.283,52.79079,53.98363,18.70665,59.54654,69.88274,1.802303,891.702486786512,879.5085,146.963,1011.25686973981,994.5579,160.234,80.17465,80.84768,597.0647,82.6159
1.239999,S,1.239999,0.8947678,0.5901232,0.2854421,0.09625931,1569.221,52.71986,54.93784,18.85497,59.53391,69.88274,1.804505,892.325527504049,880.1463,146.9263,1020.17855981622,1003.359,161.7033,80.17162,80.84483,607.0983,84.22559
1.249999,S,1.249999,0.9026925,0.5732167,0.2855788,0.09471141,1569.16,52.64893,55.92236,18.87251,59.52128,69.91985,1.813176,892.931725082831,880.7388,147.0586,1029.10631092802,1012.166,163.1739,80.16286,80.842,617.2199,85.84998
1.259999,S,1.259999,0.9106234,0.5508094,0.2875784,0.09273941,1569.099,52.57801,57.28743,18.79636,59.50865,70.02979,1.83455,893.306399552315,881.0776,147.3044,1038.03844652656,1020.977,164.6469,80.14836,80.83912,627.4297,87.48908
1.269999,S,1.269999,0.9185588,0.5230334,0.2919972,0.08979681,1569.039,52.50709,59.16467,18.50918,59.49602,70.14113,1.856166,893.36858276291,881.0709,147.721,1046.97136145636,1029.788,166.1241,80.12814,80.83607,637.7275,89.14294
1.279999,S,1.279999,0.9264959,0.4900078,0.2988788,0.08588563,1568.978,52.43617,61.58778,18.00101,59.48339,70.25427,1.878096,893.096437509998,880.6957,148.3116,1055.90142181596,1038.595,167.6072,80.10218,80.83271,648.1135,90.81159
1.289999,S,1.289999,0.9344313,0.4518522,0.3069077,0.0810205,1568.918,52.36526,64.30672,17.26454,59.47076,70.36964,1.900414,892.642877232502,880.1016,149.1056,1064.82703971838,1047.396,169.0983,80.0705,80.82893,658.5874,92.49512
1.299999,S,1.299999,0.9423635,0.4086836,0.3149241,0.07521471,1568.858,52.29435,67.08677,16.29221,59.45813,70.48763,1.92319,892.152095211764,879.4293,150.1315,1073.74762111386,1056.19,170.5996,80.03309,80.82462,669.1493,94.1936
1.309999,S,1.309999,0.9502923,0.3606005,0.3229318,0.06847198,1568.798,52.22344,69.92908,15.07449,59.4455,70.60867,1.946499,891.623858053187,878.6766,151.3953,1082.66359631986,1064.977,172.1135,79.98995,80.81967,679.7991,95.90717
1.319999,S,1.319999,0.9582176,0.3077341,0.3309348,0.06079505,1568.738,52.15254,72.83509,13.60146,59.43287,70.7332,1.970415,891.058644482258,877.8416,152.904,1091.5734445497,1073.755,173.6425,79.94108,80.81393,690.5366,97.63595
1.329999,S,1.329999,0.9661386,0.2503504,0.338937,0.05219424,1568.678,52.08164,75.80604,11.8649,59.42024,70.8616,1.995005,890.455959764193,876.9214,154.6631,1100.47760965275,1082.524,175.1891,79.88664,80.8073,701.3619,99.3801
1.339999,S,1.339999,0.9740552,0.1893547,0.3469436,0.04270542,1568.619,52.01075,78.84363,9.862464,59.40761,70.99422,2.020334,889.816601614878,875.9152,156.6721,1109.37555504222,1091.283,176.7558,79.82743,80.79967,712.2747,101.1398
1.349999,S,1.349999,0.9819674,0.1261353,0.354961,0.03247733,1568.56,51.93986,81.94993,7.618716,59.39498,71.13123,2.046426,889.139905198681,874.8254,158.9034,1118.26669291153,1100.031,178.3448,79.76475,80.79093,723.275,102.9153
1.359999,S,1.359999,0.9898743,0.06219525,0.3629939,0.02174688,1568.5,51.86897,85.12654,5.181271,59.38235,71.27248,2.073256,888.425903071455,873.6593,161.3072,1127.1513437026,1108.768,179.9579,79.70002,80.78104,734.3627,104.7068
1.369999,S,1.369999,0.9977764,-0.0008535163,0.3710465,0.0107763,1568.442,51.79808,88.37529,2.607267,59.36972,71.41764,2.10077,887.67313020626,872.4247,163.8253,1136.02774148329,1117.492,181.5962,79.63483,80.76992,745.5377,106.5146
1.379999,S,1.379999,1.005672,-0.06138444,0.3791185,-0.0001485941,1568.383,51.7272,91.69645,-0.03650342,59.35709,71.56549,2.128753,886.881269772499,871.1328,166.3912,1144.89595789925,1126.203,183.2601,79.57082,80.75761,756.7997,108.3389
1.389999,S,1.389999,1.013561,-0.1177243,0.3872084,-0.01076423,1568.324,51.65633,95.09058,-2.68455,59.34446,71.66577,2.148441,886.048178689229,869.7939,168.9377,1153.75598137702,1134.901,184.9495,79.50969,80.74414,768.1487,110.1799
1.399999,S,1.399999,1.021444,-0.1682612,0.3953131,-0.02079394,1568.266,51.58546,98.55745,-5.264084,59.33183,71.76439,2.167839,885.172127653204,868.4207,171.3919,1162.60665903316,1143.585,186.6634,79.45312,80.72956,779.5845,112.038
1.409999,S,1.409999,1.02932,-0.212104,0.4034258,-0.02993555,1568.208,51.51459,102.0959,-7.691515,59.3192,71.86246,2.187143,884.250607102223,867.0273,173.6744,1171.44768538965,1152.255,188.4001,79.40212,80.71399,791.1071,113.9133
1.419999,S,1.419999,1.037188,-0.249217,0.4115385,-0.03800576,1568.15,51.44372,105.7043,-9.909571,59.30657,71.96092,2.206512,883.281946303104,865.624,175.733,1180.27867570378,1160.911,190.1574,79.35685,80.69755,802.7162,115.8061
1.429999,S,1.429999,1.045048,-0.2797351,0.4196455,-0.04497049,1568.092,51.37286,109.3816,-11.89752,59.29394,72.06035,2.226052,882.264205941111,864.2139,177.5513,1189.09920934191,1169.553,191.9329,79.31731,80.68038,814.4117,117.7166
1.439999,S,1.439999,1.0529,-0.3037983,0.4244122,-0.05081743,1568.034,51.302,112.2463,-13.63992,59.28131,72.13564,2.241383,881.748244115632,863.3448,179.2086,1197.91391787031,1178.186,193.725,79.2835,80.66261,826.1936,119.6449
1.449999,S,1.449999,1.060747,-0.3215573,0.423494,-0.05551587,1567.977,51.23115,113.6319,-15.11615,59.26868,72.16666,2.248994,882.151932650198,863.4338,180.7598,1206.73244590377,1186.82,195.5326,79.25542,80.64437,838.0618,121.5911
1.459999,S,1.459999,1.068599,-0.3331553,0.4225759,-0.0590749,1567.92,51.1603,115.0222,-16.31577,59.25605,72.1969,2.256468,882.545894560124,863.5658,182.0477,1215.55531993463,1195.456,197.3531,79.23308,80.62582,850.0164,123.5556
1.469999,S,1.469999,1.076456,-0.3387358,0.4216555,-0.06150164,1567.863,51.08945,116.4164,-17.22771,59.24342,72.22711,2.263939,882.929390686441,863.7428,183.0647,1224.38203145773,1204.094,199.1837,79.21645,80.60708,862.0574,125.5383
1.479999,S,1.479999,1.084316,-0.3384233,0.4207315,-0.0628067,1567.806,51.01861,117.8139,-17.84182,59.23079,72.25781,2.271494,883.301571911434,863.9664,183.8035,1233.21209763727,1212.734,201.0217,79.20556,80.58828,874.1847,127.5393
1.489999,S,1.489999,1.092181,-0.332347,0.4198029,-0.06299236,1567.749,50.94777,119.2143,-18.14553,59.21816,72.28773,2.278912,883.662169359309,864.2388,184.2556,1242.04501421642,1221.376,202.8643,79.20039,80.56956,886.3984,129.5587
1.499999,S,1.499999,1.10005,-0.320665,0.4188697,-0.06206661,1567.692,50.87693,120.6172,-18.12786,59.20554,72.31592,2.28603,884.010914791695,864.5618,184.4131,1250.88218316495,1230.022,204.7084,79.20096,80.55106,898.6987,131.5966
1.509999,S,1.509999,1.107923,-0.3034966,0.4179329,-0.06006525,1567.636,50.8061,122.0232,-17.7859,59.19291,72.34564,2.293415,884.347528045327,864.9358,184.2732,1259.72209282916,1238.671,206.5511,79.20726,80.53291,911.0854,133.6529
1.519999,S,1.519999,1.115799,-0.2809844,0.4169938,-0.05700429,1567.579,50.73528,123.4322,-17.1113,59.18027,72.37704,2.301092,884.672191239541,865.3621,183.8296,1268.5661626628,1247.325,208.3894,79.21928,80.51524,923.5587,135.7276
1.529999,S,1.529999,1.123681,-0.253252,0.4160541,-0.05290595,1567.523,50.66445,124.8448,-16.09762,59.16764,72.41019,2.309074,884.985002449748,865.8413,183.0773,1277.41283789818,1255.983,210.2202,79.23705,80.49819,936.1185,137.8206
1.539999,S,1.539999,1.131565,-0.2204491,0.4151168,-0.04778998,1567.468,50.59363,126.2616,-14.73789,59.15501,72.44517,2.317376,885.286360260436,866.3741,182.0106,1286.2634976718,1264.647,212.0403,79.26053,80.48189,948.765,139.9319
1.549999,S,1.549999,1.139454,-0.1826924,0.4141848,-0.04168258,1567.412,50.52282,127.6836,-13.0273,59.14239,72.48199,2.325998,885.576909545326,866.9607,180.6256,1295.11756966316,1273.317,213.8466,79.28974,80.46646,961.4981,142.0614
1.559999,S,1.559999,1.147347,-0.1401082,0.4132614,-0.03460469,1567.356,50.452,129.1119,-10.95964,59.12976,72.52071,2.334952,885.857365983542,867.6013,178.9169,1303.97444130651,1281.993,215.6358,79.32468,80.45202,974.3181,144.2088
1.569999,S,1.569999,1.155244,-0.09343534,0.41201,-0.02658097,1567.192,50.3812,130.4396,-8.530106,59.11713,72.56131,2.344234,886.128101095208,868.2954,176.8788,1312.83448508139,1290.676,217.4046,79.36475,80.43871,987.2248,146.374
1.579999,S,1.579999,1.163144,-0.044489,0.4105676,-0.01775179,1566.047,50.31039,131.7066,-5.771728,59.1045,72.60351,2.353794,885.80945974215,868.4648,174.4342,1321.69202638794,1299.361,219.1489,79.40823,80.42664,1000.218,148.5568
1.589999,S,1.589999,1.171044,0.004442198,0.4091494,-0.008463561,1564.903,50.23962,132.9792,-2.787755,59.09187,72.64636,2.363469,885.488434933676,868.6655,171.7848,1330.5466947449,1308.048,220.8667,79.45292,80.41589,1013.299,150.7568
1.599999,S,1.599999,1.178942,0.05109816,0.4077578,0.0008463367,1563.758,50.1689,134.2583,0.2823848,59.07924,72.68394,2.372225,885.167880142801,868.8743,169.0551,1339.39835276229,1316.737,222.5573,79.49654,80.40643,1026.466,152.974
1.609999,S,1.609999,1.186838,0.09332504,0.4063917,0.009771517,1562.614,50.09823,135.5436,3.302292,59.06661,72.67473,2.37282,884.850892508574,869.0699,166.3689,1348.2470519645,1325.428,224.221,79.53692,80.39825,1039.721,155.2078
1.619999,S,1.619999,1.194732,0.1294603,0.4050336,0.01790971,1561.47,50.02762,136.8294,6.129945,59.05398,72.66758,2.373775,884.542499864269,869.2338,163.8537,1357.09211975758,1334.12,225.8595,79.57228,80.39123,1053.062,157.4582
1.629999,S,1.629999,1.202625,0.15892,0.4036157,0.02492695,1560.326,49.95706,138.0924,8.639974,59.04135,72.66342,2.375252,884.257354220206,869.3616,161.6214,1365.93506656196,1342.814,227.4757,79.60191,80.38525,1066.49,159.7249
1.639999,S,1.639999,1.210517,0.1818728,0.4022086,0.0306941,1559.182,49.88656,139.3565,10.77293,59.02872,72.66254,2.377302,883.978636451323,869.4295,159.7203,1374.77453580659,1351.508,229.0729,79.62581,80.38012,1080.005,162.0077
1.649999,S,1.649999,1.218406,0.198472,0.4008084,0.03522839,1558.039,49.81611,140.6199,12.51895,59.01609,72.66485,2.379906,883.705275212013,869.4373,158.1575,1383.61114329344,1360.202,230.6545,79.64397,80.37569,1093.607,164.3063
1.659999,S,1.659999,1.226294,0.208868,0.3994116,0.03854623,1556.895,49.74571,141.8817,13.86806,59.00346,72.67025,2.38305,883.436470506963,869.3846,156.9408,1392.44552179997,1368.896,232.2239,79.65641,80.37183,1107.296,166.6207
1.669999,S,1.669999,1.234182,0.21322,0.3980158,0.04066537,1555.752,49.67536,143.1408,14.81083,58.99083,72.67867,2.386719,883.171632575124,869.271,156.0771,1401.27734042959,1377.589,233.7847,79.66312,80.36834,1121.072,168.9507
1.679999,S,1.679999,1.242068,0.2117009,0.3966195,0.04147917,1554.609,49.60507,144.3966,15.29214,58.9782,72.64808,2.383588,882.910225513902,869.0905,155.6026,1410.10631813336,1386.28,235.3407,79.6641,80.36508,1134.935,171.2964
1.689999,S,1.689999,1.249953,0.2044542,0.3952226,0.0411397,1553.466,49.53483,145.6487,15.35133,58.96557,72.61923,2.380761,882.651705390643,868.8474,155.4935,1418.93313121066,1394.969,236.8956,79.65936,80.3619,1148.884,173.6575
1.699999,S,1.699999,1.257837,0.1916388,0.3938296,0.03968336,1552.323,49.46465,146.8991,14.98662,58.95294,72.59363,2.378498,882.394705958734,868.54,155.752,1427.75648909907,1403.654,238.4531,79.64888,80.35863,1162.921,176.0343
1.709999,S,1.709999,1.265719,0.1733916,0.3925131,0.03714555,1551.181,49.39451,148.1747,14.19635,58.94031,72.57114,2.376779,882.122567255804,868.1511,156.3774,1436.57805556454,1412.336,240.0169,79.63267,80.35512,1177.044,178.4266
1.719999,S,1.719999,1.2736,0.1498613,0.3912497,0.03355835,1550.039,49.32443,149.4677,12.97805,58.92768,72.55172,2.375595,881.840625711585,867.6846,157.3732,1445.39651666561,1421.013,241.5906,79.61073,80.35123,1191.254,180.8347
1.729999,S,1.729999,1.28148,0.1211921,0.3900272,0.02895689,1548.897,49.2544,150.7738,11.33089,58.91505,72.53526,2.374928,881.552908884316,867.1428,158.7416,1454.21158323412,1429.684,243.178,79.58306,80.34682,1205.551,183.2585
1.739999,S,1.739999,1.289358,0.08779832,0.3888425,0.02337591,1547.755,49.18443,152.0922,9.254428,58.90242,72.52171,2.374768,881.261638970879,866.5258,160.484,1463.0239381924,1438.349,244.7828,79.54994,80.34175,1219.935,185.6983
1.749999,S,1.749999,1.297235,0.05110839,0.3876953,0.01690278,1546.613,49.11451,153.4233,6.769761,58.88979,72.51084,2.375074,880.968490640897,865.8361,162.5833,1471.83324838586,1447.007,246.4086,79.51267,80.33589,1234.405,188.1543
1.759999,S,1.759999,1.30511,0.013307,0.3865872,0.009819838,1545.471,49.04464,154.7681,3.978505,58.87716,72.50191,2.375719,880.673792011934,865.0878,164.9528,1480.64001409141,1455.658,248.0581,79.47334,80.32915,1248.961,190.6266
1.769999,S,1.769999,1.312985,-0.02339525,0.385519,0.002551638,1544.329,48.97483,156.1273,1.045686,58.86453,72.49374,2.376497,880.376350672558,864.3047,167.4512,1489.44348864503,1464.301,249.7326,79.43413,80.32148,1263.604,193.1156
1.779999,S,1.779999,1.320857,-0.05692542,0.38449,-0.004482688,1543.188,48.90507,157.5011,-1.858035,58.8519,72.46045,2.372894,880.073879990248,863.5122,169.9315,1498.24363910894,1472.936,251.4319,79.39713,80.31292,1278.334,195.6214
1.789999,S,1.789999,1.328728,-0.08544715,0.3834973,-0.01090579,1542.047,48.83536,158.8887,-4.571645,58.83927,72.41495,2.367162,879.763261868487,862.7352,172.2538,1507.04017951389,1481.563,253.1544,79.36426,80.30353,1293.15,198.1443
1.799999,S,1.799999,1.336597,-0.1078486,0.3825366,-0.01636562,1540.906,48.7657,160.2886,-6.937699,58.82664,72.37228,2.361924,879.440484320644,861.9982,174.2833,1515.83356442924,1490.183,254.8972,79.33675,80.29344,1308.051,200.6846
1.809999,S,1.809999,1.344464,-0.123921,0.3816034,-0.02064737,1539.765,48.6961,161.6993,-8.850799,58.81401,72.33298,2.357275,879.101847545471,861.3181,175.9295,1524.62310293674,1498.796,256.6565,79.31498,80.28281,1323.039,203.2423
1.819999,S,1.819999,1.352328,-0.1338342,0.3806941,-0.02371043,1538.625,48.62655,163.1194,-10.27685,58.80138,72.29717,2.353233,878.745603746534,860.7015,177.1631,1533.40901629943,1507.403,258.4281,79.29893,80.27183,1338.113,205.8178
1.829999,S,1.829999,1.360191,-0.1377481,0.3798058,-0.025588,1537.484,48.55705,164.5481,-11.21315,58.78875,72.26474,2.34978,878.370075429673,860.1492,177.9813,1542.19054965575,1516.004,260.2079,79.28862,80.26062,1353.273,208.4109
1.839999,S,1.839999,1.368052,-0.1358295,0.3789371,-0.02631248,1536.344,48.48761,165.9845,-11.65715,58.77612,72.23557,2.346896,877.975185675888,859.6631,178.381,1550.96890967622,1524.601,261.9917,79.28403,80.24937,1368.519,211.0219
1.849999,S,1.849999,1.37591,-0.1282282,0.3780873,-0.02591858,1535.204,48.41822,167.4291,-11.60779,58.76349,72.2096,2.34457,877.559880980489,859.2432,178.3605,1559.74233530102,1533.193,263.7753,79.28519,80.23822,1383.851,213.6508
1.859999,S,1.859999,1.383766,-0.115106,0.3772563,-0.02443867,1534.063,48.34888,168.8815,-11.06351,58.75086,72.18671,2.342781,877.124400347277,858.8904,177.9171,1568.5120237763,1541.782,265.5545,79.29206,80.22733,1399.269,216.2974
1.869999,S,1.869999,1.391619,-0.09661364,0.376445,-0.02190813,1532.924,48.2796,170.3425,-10.0246,58.73824,72.16684,2.341518,876.66889673939,858.6045,177.0499,1577.2771821078,1550.368,267.325,79.30467,80.21687,1414.773,218.9618
1.879999,S,1.879999,1.399469,-0.07318723,0.3756546,-0.01836106,1531.784,48.21037,171.8127,-8.491324,58.72561,72.14989,2.340765,876.194173052366,858.3854,175.7576,1586.03801547697,1558.952,269.0826,79.32272,80.20696,1430.362,221.6439
1.889999,S,1.889999,1.407317,-0.04607686,0.3748872,-0.0138864,1530.645,48.1412,173.2934,-6.490124,58.71297,72.13565,2.340484,875.701929915796,858.2288,174.0609,1594.79376731855,1567.534,270.8232,79.34511,80.19776,1446.037,224.3434
1.899999,S,1.899999,1.415162,-0.01715225,0.3741453,-0.008727492,1529.505,48.07207,174.7858,-4.122003,58.70034,72.12347,2.340562,875.195570875127,858.119,172.0438,1603.54482615083,1576.115,272.5436,79.37006,80.18936,1461.799,227.0602
1.909999,S,1.909999,1.423004,0.0116706,0.373431,-0.003243084,1528.366,48.00301,176.2911,-1.547757,58.68771,72.11234,2.340824,874.679047281287,858.0311,169.8413,1612.29085604714,1584.695,274.242,79.39571,80.18182,1477.646,229.7941
1.919999,S,1.919999,1.430843,0.03851868,0.3727449,0.002204099,1527.227,47.93399,177.81,1.06285,58.67508,72.08899,2.338954,874.155936252,857.9394,167.5965,1621.03178026396,1593.274,275.918,79.4202,80.17515,1493.578,232.5449
1.929999,S,1.929999,1.438678,0.06171701,0.3720864,0.007272512,1526.088,47.86503,179.3426,3.543175,58.66246,72.04872,2.334135,873.628984479659,857.819,165.4514,1629.76776477867,1601.852,277.5725,79.4418,80.16927,1509.597,235.3124
1.939999,S,1.939999,1.44651,0.07988952,0.3714533,0.011648,1524.95,47.79612,180.8882,5.733208,58.64983,72.01048,2.32967,873.099312869991,857.6459,163.5418,1638.49825804302,1610.428,279.2079,79.45902,80.16412,1525.701,238.0963
1.949998,S,1.949998,1.454339,0.09216026,0.370843,0.01506995,1523.811,47.72726,182.4455,7.493214,58.6372,71.975,2.325685,872.567758324647,857.4001,161.9863,1647.22393412396,1619.002,280.8278,79.47089,80.15954,1541.891,240.8965
1.959998,S,1.959998,1.462164,0.09833393,0.3702528,0.01737295,1522.673,47.65846,184.0136,8.725927,58.62457,71.94271,2.322257,872.034105362084,857.0676,160.8683,1655.94459731311,1627.573,282.4365,79.47701,80.15537,1558.167,243.7128
1.969998,S,1.969998,1.469987,0.09858842,0.3696809,0.01852128,1521.535,47.58971,185.5919,9.39641,58.61193,71.91369,2.319399,871.497260902827,856.6432,160.2183,1664.65914806727,1636.139,284.0387,79.47741,80.15144,1574.528,246.5452
1.979998,S,1.979998,1.477805,0.09308562,0.3691266,0.0185508,1520.397,47.52102,187.1801,9.505598,58.59931,71.88786,2.317096,870.956605995821,856.127,160.0374,1673.36845263186,1644.7,285.6391,79.47207,80.14757,1590.975,249.3936
